place_id,name,city,region,address,lat,lng,vibe,crowd,good_for,temp_class,has_stay,duration_class,budget,season,drive_time_from_blr_min,photo_urls,short_summary,maps_query
empire-restaurant-koramangala,Empire Restaurant Koramangala,Bengaluru,Karnataka,"Plot No, 103, 1st A cross Rd, near Jyoti Nivas College Road, KHB Colony, Industrial Area, 5th Block, Koramangala, Bengaluru, Karnataka 560095, India",12.934761499999999,77.6158641,lively,high,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZNud20GgEfHOyxJxr-PSV1lnWkrv2-flD_Mv4KbHV3q2WlEgvGbIs81J-F2Iz8sH8IkCNo42AWQYVf3hXBRlrGzhM-Gosu4NCB2Xrbs1P1N4YkWTxGNMpZliQbHM9iAYyCQ_7VvYxd-JonLbw=s4800-w1200|https://lh3.googleusercontent.com/places/ANXAkqEioYxcLGlPXN3hLKC-_tw0lCii2-lsK9TmdmnW_MxEa9QRmH-9z-mS9VD0Ep0EmTVfkY4wYNGcAm0pa1G07W3reKgdyXhdJaA=s4800-w450|https://lh3.googleusercontent.com/place-photos/AJRVUZNndRQTz3SXCFNegiXlmw41nhKbnS4hCAcBJmPqAT3XzFN10mIgjmfK-epCOTTzvGL3acX9G1JWBte5TFRbeYnXgbATUh06MO0cDlDv-yR11d0OlokxBRsq0jlxXVZsVAsMqgVce5uu9JbJ=s4800-w1200,"North Indian Restaurant in Bengaluru — rated 4.2★ across 33,667 Google reviews","Empire Restaurant Koramangala, Bengaluru"
bombay-adda,Bombay Adda,Bengaluru,Karnataka,"Building 5th floor, Z1 Construction, 6, 20th Main Rd, next to Sapna Book House, KHB Colony, 7th Block, Koramangala, Bengaluru, Karnataka 560085, India",12.936479,77.616384,lively,high,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,"Lounge Bar in Bengaluru — rated 4.1★ across 8,194 Google reviews","Bombay Adda, Bengaluru"
casa-fresco-hsr-all-day-dining-café,"Casa Fresco, HSR: All-Day Dining & Café",Bengaluru,Karnataka,"73, 27th Main Rd, Phase 3, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9207539,77.650514,lively,medium,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,13,,"Restaurant in Bengaluru — rated 4.2★ across 3,048 Google reviews","Casa Fresco, HSR: All-Day Dining & Café, Bengaluru"
irani-std-tea-irani-chai,Irani Std. Tea (Irani Chai),Bengaluru,Karnataka,"264 15th Cross Road, 19th Main Rd, Sector 4, HSR Layout, Bengaluru, Karnataka 560102, India",12.913762000000002,77.64429609999999,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,13,,"Tea House in Bengaluru — rated 3.9★ across 2,902 Google reviews","Irani Std. Tea (Irani Chai), Bengaluru"
mcdonald-s-yjnp4g,McDonald's,Bengaluru,Karnataka,"1, 14th Main Rd, 7th Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9121069,77.6379062,lively,high,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,13,https://lh3.googleusercontent.com/place-photos/AJRVUZMPfyffwnfHE68dYNSQf2mKvj3MgmIDaf2-vxQRnZ7yaj4wtf7bq82EVYCNfbysf-Y0WCTMze89o9VfEfU6c8MiK3p4BdGvpz8C8w1E20dBbN0yLVQlR2IRL_y_axxkfIAkVjQbGrJUgMT7F_zAlotzCQ=s4800-w1080|https://lh3.googleusercontent.com/places/ANXAkqENxlbtMHZRUyJVD0Ot6HjsJh4d2Y0iEdgAFr9gJ5NM9MeHfpsm57nOmjO1DetFjOTX0uyTy9CpNj4naoxwEdkW88fzFYx1OVc=s4800-w675|https://lh3.googleusercontent.com/place-photos/AJRVUZMifHQVmc7CroxlEvk_3dkEkYSeDxFudF48-TK3sIP_FGtG9wd0dr8LHOZTbnScObpEdN-chLIbFdZKFbG6zNP4vkmIkkOjYrnkiALZHgljcNDDkEscGBv25msWNa3B2XPiAwCuV_dp2L4UHrc=s4800-w1200,"Fast Food Restaurant in Bengaluru — rated 4.1★ across 13,788 Google reviews","McDonald's, Bengaluru"
olive-street-food-cafe-hsr-layout,Olive Street Food Cafe - HSR LAYOUT,Bengaluru,Karnataka,"2727/1, 16th Cross, 27th Main Rd, PWD Quarters, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.912629899999999,77.65304270000001,lively,medium,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,15,,"Restaurant in Bengaluru — rated 4.5★ across 2,117 Google reviews","Olive Street Food Cafe - HSR LAYOUT, Bengaluru"
glen-s-bakehouse-hsr-layout,Glen's Bakehouse (HSR Layout),Bengaluru,Karnataka,"2337, SECTOR 1, HSR Layout 17th Cross, 24th Main Rd, Vanganahalli, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9120508,77.6482099,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,14,,"Bakery in Bengaluru — rated 4.1★ across 2,511 Google reviews","Glen's Bakehouse (HSR Layout), Bengaluru"
third-wave-coffee-it77ta,Third Wave Coffee,Bengaluru,Karnataka,"249, 14th Main Rd, 7th Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9099471,77.63785039999999,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,13,,"Cafe in Bengaluru — rated 4.3★ across 3,881 Google reviews","Third Wave Coffee, Bengaluru"
the-biere-club-hsr-layout,The Biere Club | HSR Layout,Bengaluru,Karnataka,"9, 17th Cross Rd, 7th Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9122037,77.6368008,lively,low,groups|couples,temperate,false,half-day,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,13,,Brewpub in Bengaluru — rated 4.2★ across 286 Google reviews,"The Biere Club | HSR Layout, Bengaluru"
shell-petrol-pump-hsr-layout,Shell Petrol Pump HSR Layout,Bengaluru,Karnataka,"29a, 23rd Cross Rd, Sector 3, HSR Layout, Bengaluru, Karnataka 560102, India",12.909028999999999,77.644367,lively,low,couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,14,,Gas Station in Bengaluru — rated 3.2★ across 169 Google reviews,"Shell Petrol Pump HSR Layout, Bengaluru"
beanlore-hsr-layout,Beanlore - HSR Layout,Bengaluru,Karnataka,"450, 17th Cross Rd, Sector 4, HSR Layout, Bengaluru, Karnataka 560102, India",12.9123126,77.6416021,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,13,,"Coffee Shop in Bengaluru — rated 4.2★ across 1,052 Google reviews","Beanlore - HSR Layout, Bengaluru"
amintiri-cafe-patisserie-gifting,Amintiri - Cafe | Patisserie | Gifting,Bengaluru,Karnataka,"85/1, Parangi Palaya, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",12.911859699999999,77.6448006,quiet|retro,low,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,14,,Cafe in Bengaluru — rated 4.5★ across 834 Google reviews,"Amintiri - Cafe | Patisserie | Gifting, Bengaluru"
iris-cafe-hsr,Iris Cafe HSR,Bengaluru,Karnataka,"17/J, 18th Cross Rd, Sector 3, HSR Layout, Bengaluru, Karnataka 560102, India",12.9117913,77.6428146,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,14,,"Cafe in Bengaluru — rated 4.2★ across 3,180 Google reviews","Iris Cafe HSR, Bengaluru"
teatings,Teatings,Bengaluru,Karnataka,"Ground Floor, 152, 9th Main Rd, opp. to HSR High Street, 6th Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9129181,77.6354114,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,,"Cafe in Bengaluru — rated 4.6★ across 1,333 Google reviews","Teatings, Bengaluru"
starbucks-lz0dlw,Starbucks,Bengaluru,Karnataka,"Ground Floor, Prakash Arcade 17th Cross, 24th Main Rd, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9121583,77.6507972,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,14,,"Coffee Shop in Bengaluru — rated 4.3★ across 1,746 Google reviews","Starbucks, Bengaluru"
blue-tokai-coffee-roasters-hsr-layout,Blue Tokai Coffee Roasters | HSR Layout,Bengaluru,Karnataka,"Ground Floor, NO.-780, 19th Main Rd, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.912798700000002,77.64481119999999,quiet|retro,low,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,14,,Cafe in Bengaluru — rated 4.2★ across 889 Google reviews,"Blue Tokai Coffee Roasters | HSR Layout, Bengaluru"
mixnosh-art-cafe-hsr,"MixNosh | Art Cafe, HSR",Bengaluru,Karnataka,"Ground Floor, Building 1919, 21st Main road, 25th Cross Rd, Garden Layout, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",12.9075026,77.6455974,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,15,,"Cafe in Bengaluru — rated 4.8★ across 1,659 Google reviews","MixNosh | Art Cafe, HSR, Bengaluru"
third-wave-coffee--hoifm,Third Wave Coffee,Bengaluru,Karnataka,"17th Cross Rd, PWD Quarters, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9117774,77.6502136,quiet|retro,medium,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,14,,"Cafe in Bengaluru — rated 4.4★ across 1,805 Google reviews","Third Wave Coffee, Bengaluru"
nivys-resto-cafe-garden-centre,Nivys Resto Cafe & Garden Centre,Haralur,Karnataka,"SY No. 98/1, 98/4, Haralur Main Rd, opposite to PNR Felicity / Reliance / Cinephile Birla Circle, HSR Extension, Lakedew Residency, HSR Layout, Bengaluru, Haralur, Karnataka 560102, India",12.89592,77.6582736,lively,medium,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,18,,"Restaurant in Haralur — rated 4.6★ across 3,616 Google reviews","Nivys Resto Cafe & Garden Centre, Haralur"
chai-sutta-bar-hsr-bangalore,Chai Sutta Bar HSR Bangalore,Bengaluru,Karnataka,"119/543, 7th Cross, 24th Main Rd, Agara Village, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9196894,77.6498507,quiet|retro,low,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,13,,Cafe in Bengaluru — rated 3.9★ across 506 Google reviews,"Chai Sutta Bar HSR Bangalore, Bengaluru"
mara-coffee-roasters,Mara Coffee & Roasters,Bengaluru,Karnataka,"1073, 24th A Cross Rd, Garden Layout, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",12.9078628,77.6476043,quiet|retro,low,couples|solo|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,15,,Cafe in Bengaluru — rated 4.4★ across 342 Google reviews,"Mara Coffee & Roasters, Bengaluru"
le-kene,LE KENE,Bengaluru,Karnataka,"174/A, 19th Main Rd, Sector 4, HSR Layout, Bengaluru, Karnataka 560102, India",12.9157344,77.64453519999999,quiet|retro,low,couples|groups,temperate,false,few-hours,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,13,,Pastry Shop in Bengaluru — rated 4.4★ across 749 Google reviews,"LE KENE, Bengaluru"
kaavu,Kaavu,Bengaluru,Karnataka,"Pattandur Agrahara Village Main Rd, Siddapura, Brookefield, Bengaluru, Karnataka 560066, India",12.9613152,77.73248389999999,lively,medium,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,24,,"Restaurant in Bengaluru — rated 4.3★ across 3,325 Google reviews","Kaavu, Bengaluru"
the-den-bengaluru,The Den Bengaluru,Bengaluru,Karnataka,"ITPL Main Rd, KIADB Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560066, India",12.9876819,77.7333398,scenic|quiet,high,couples|family|groups,temperate,true,half-day,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,https://lh3.googleusercontent.com/places/ANXAkqFQzcwWy0cABElRmUsmBRix4TSBxKGhsus2G2WUzNPuskCwyX48hienZtgdNIPh_Bd0tsHZsIk1dkIZtPMfepkvnoAJzoTNtBI=s4800-w1200|https://lh3.googleusercontent.com/places/ANXAkqE_gzwraZXQomgM0RicfFUAXsq-chNdAEV1CpjaU9R9jdcVrPDW0sLXEXiwt6ruH-Kium4NRuWALGbmzNIzGOy9Rq70CXEnCTc=s4800-w1200|https://lh3.googleusercontent.com/places/ANXAkqFSJc7qRNhzKmiSWFyAw4mdt8MKSYGWhAuOcNnJC8KClSvxOaTCHs6WBz8QpqNAbs3VjU2AofKPHITuegpwaOFlXQcg0sGYw2k=s4800-w1200,"Hotel in Bengaluru — rated 4.5★ across 10,303 Google reviews","The Den Bengaluru, Bengaluru"
jollygunj-whitefield,Jollygunj - Whitefield,Bengaluru,Karnataka,"167, Whitefield Main Rd, Palm Meadows, Whitefield, Bengaluru, Karnataka 560066, India",12.966615599999999,77.7487723,lively,medium,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,27,,"Bar in Bengaluru — rated 4.3★ across 1,906 Google reviews","Jollygunj - Whitefield, Bengaluru"
153-biere-street-best-microbrewery-in-whitefield,153 Biere Street | Best Microbrewery in Whitefield,Bengaluru,Karnataka,"XP5X+JR6 Biere Street, 153/1, Hagadur Main Rd, Brooke Bond First Cross, Prestige Ozone, Whitefield, Bengaluru, Karnataka 560066, India",12.9632892,77.75096289999999,lively,medium,groups|couples,temperate,false,half-day,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,28,,"Brewpub in Bengaluru — rated 4.2★ across 2,258 Google reviews","153 Biere Street | Best Microbrewery in Whitefield, Bengaluru"
oakwood-residence-whitefield-bangalore,Oakwood Residence Whitefield Bangalore,Bengaluru,Karnataka,"Nexus Whitefield Mall, 62, Whitefield Main Rd, Prestige Ozone, Whitefield, Bengaluru, Karnataka 560066, India",12.9604314,77.7477578,scenic|quiet,medium,couples|family|groups,temperate,true,half-day,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,27,,"Hotel in Bengaluru — rated 4.6★ across 1,901 Google reviews","Oakwood Residence Whitefield Bangalore, Bengaluru"
hard-rock-cafe-whitefield,Hard Rock Cafe Whitefield,Bengaluru,Karnataka,"40, ITPL Main Rd Unit no.G, Ground Floor, 25 & 26, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka 560066, India",12.987126,77.7364814,lively,high,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,,"American Restaurant in Bengaluru — rated 4.5★ across 6,019 Google reviews","Hard Rock Cafe Whitefield, Bengaluru"
dock-66,Dock 66,Bengaluru,Karnataka,"LITBOX, G-21, Sy. No. 36/2 and 36/3,, Kundanahalli Village, Doddanakundi Post, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066, India",12.970975399999999,77.7251599,lively,medium,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,23,,"Gastropub in Bengaluru — rated 4.5★ across 3,346 Google reviews","Dock 66, Bengaluru"
pasta-street-itpl-main-rd-whitefield,"Pasta Street - ITPL Main Rd, Whitefield",Bengaluru,Karnataka,"222/220/A, ITPL Main Rd, opp. PRESTIGE SHANTINIKETAN, KIADB Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560048, India",12.988307599999999,77.73017639999999,lively,medium,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,24,,"Italian Restaurant in Bengaluru — rated 4.4★ across 3,872 Google reviews","Pasta Street - ITPL Main Rd, Whitefield, Bengaluru"
the-diner-restobar,The Diner Restobar,Bengaluru,Karnataka,"107/4, Pattandur Agrahara Village Main Rd, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka 560066, India",12.9842923,77.7334466,lively,medium,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,,"Pub in Bengaluru — rated 4.4★ across 2,411 Google reviews","The Diner Restobar, Bengaluru"
habba-kadal-kashmiri-heritage-hub-restaurant,Habba Kadal Kashmiri Heritage Hub & Restaurant,Bengaluru,Karnataka,"326, Inner Cir Rd, Dodsworth Layout, Whitefield, Bengaluru, Karnataka 560066, India",12.971973799999999,77.74932749999999,lively,medium,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,27,,"North Indian Restaurant in Bengaluru — rated 4.4★ across 1,495 Google reviews","Habba Kadal Kashmiri Heritage Hub & Restaurant, Bengaluru"
bengaluru-umbaa-2-0-pub-kitchen,Bengaluru Umbaa 2.0 Pub & Kitchen,Bengaluru,Karnataka,"Channasandra Main Road, Whitefield, Ambedkar Nagar, Kadugodi, Bengaluru, Karnataka 560066, India",12.983399299999999,77.7528918,lively,medium,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,28,,"Pub in Bengaluru — rated 4.2★ across 1,477 Google reviews","Bengaluru Umbaa 2.0 Pub & Kitchen, Bengaluru"
amoeba-sports-bar,Amoeba Sports Bar,Bengaluru,Karnataka,"ITPL Main Rd, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka 560066, India",12.987144299999999,77.7366557,lively,medium,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,,"Sports Bar in Bengaluru — rated 4.3★ across 3,484 Google reviews","Amoeba Sports Bar, Bengaluru"
celeb-s-rooftop-pub-and-kitchen-whitefield,Celeb's Rooftop Pub and Kitchen - Whitefield,Bengaluru,Karnataka,"Siddhapura Main Rd, above Chowki Multi Cuisine Bar and Kitchen, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066, India",12.9688285,77.7354119,lively,medium,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,,"Pub in Bengaluru — rated 4.4★ across 1,006 Google reviews","Celeb's Rooftop Pub and Kitchen - Whitefield, Bengaluru"
marigold-restaurant-bar-pub,Marigold Restaurant Bar & Pub,Bengaluru,Karnataka,"Nallurahalli Main Rd, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066, India",12.9696696,77.7356046,lively,medium,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,,"Restaurant in Bengaluru — rated 4.1★ across 2,992 Google reviews","Marigold Restaurant Bar & Pub, Bengaluru"
closed,Closed,Bengaluru,Karnataka,"Shop -20A Floor -1, Ascendas Park square Mall, Whitefield Main Rd, Prasanth Extension, Kadugodi, Bengaluru, Karnataka 560066, India",12.9871459,77.73659640000001,lively,low,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,,Restaurant in Bengaluru — rated 4.4★ across 716 Google reviews,"Closed, Bengaluru"
yuki-cocktail-bar-and-kitchen-whitefield,Yuki - Cocktail Bar and Kitchen | Whitefield,Bengaluru,Karnataka,"Unit No. 3, Second Floor Tower B, PrimeCo Union City, Whitefield Sadaramangala Industrial Area, SY No 76 & 87, Krishnarajapura, hobli, Sadara Mangala Industrial Area, Thigalarapalya, Whitefield, Bengaluru, Karnataka 560048, India",12.9890086,77.7330724,lively,low,groups|couples,temperate,false,half-day,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,,Cocktail Bar in Bengaluru — rated 4.6★ across 595 Google reviews,"Yuki - Cocktail Bar and Kitchen | Whitefield, Bengaluru"
4-friends-pub-bar-and-kitchen,"4 Friends Pub, Bar and Kitchen",Bengaluru,Karnataka,"6/2, 1st Floor, Whitefield Main Rd, opposite Bank Of Baroda, Whitefield, Bengaluru, Karnataka 560066, India",12.9679676,77.7497727,lively,low,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,28,,Pub in Bengaluru — rated 4.1★ across 756 Google reviews,"4 Friends Pub, Bar and Kitchen, Bengaluru"
mrp-outlet,MRP Outlet,Bengaluru,Karnataka,"Whitefield, Bengaluru, Karnataka 560066, India",12.967953399999999,77.7497618,lively,low,groups|couples,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,28,,Bar in Bengaluru — rated 4.1★ across 59 Google reviews,"MRP Outlet, Bengaluru"
layla-an-indian-terranean-love-story,Layla – An Indian -Terranean Love Story,Bengaluru,Karnataka,"ITPL Main Rd, KIADB Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560066, India",12.987413799999999,77.7333258,lively,low,couples|groups|family,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,25,,Mediterranean Restaurant in Bengaluru — rated 4.0★ across 685 Google reviews,"Layla – An Indian -Terranean Love Story, Bengaluru"
mahalakshmi-liquor-shop,MAHALAKSHMI LIQUOR SHOP,Bengaluru,Karnataka,"Immadihalli Main Rd, Nagondanahalli, Whitefield, Bengaluru, Karnataka 560066, India",12.9693445,77.7658173,lively,low,couples|groups,temperate,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,30,,Liquor Store in Bengaluru — rated 3.9★ across 170 Google reviews,"MAHALAKSHMI LIQUOR SHOP, Bengaluru"
lalbagh-botanical-garden,Lalbagh Botanical Garden,Bengaluru,Karnataka,"Mavalli, Bengaluru, Karnataka 560004, India",12.949415799999999,77.58468049999999,scenic|quiet,high,family|couples|solo,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZP1HbkquCjoCqSymKppbonkzqpIAewN7MBipXkbGYz66tcqwLZrmrK-gOxQmWu5VzgyaT622EnmRDQ1AkX9_ytU-kMDLAK9pwkKCl-RkA6sJyP3mHXS0ED24mNLUTRRVGH-FBiJTTD6e4_-ceVJS_Py8g=s4800-w676|https://lh3.googleusercontent.com/place-photos/AJRVUZNH55K4djeMhLfwyA7R0-tu1UZC2Q5G5JEnE0j3k29OJgbOrvWw9e7oQsnH0MVHkdYdoydqsA2PfFR71PEWQjN4mmV6qnjU8RD_kDzomRXObeHYPBKJi8h18r1_AeEMOv2FDRscqs27_PRJHeFmGxq6=s4800-w1079|https://lh3.googleusercontent.com/place-photos/AJRVUZMkHIiqyqnf7M1U3nGRlEVEqDSa_iC9Oi2v9JG8l7Uzhn5nnKOa1xpXprYpHBIegGzjlQPs5FnmrF-Amy6ahe6JkqTMb0EonzGrl735m16cg_v1TA7tMJkI_QA_OxOC3AUIZ9iXCLUPpRyim_o9G1Ak=s4800-w1079,"Botanical Garden in Bengaluru — rated 4.4★ across 175,345 Google reviews","Lalbagh Botanical Garden, Bengaluru"
sri-chamarajendra-park,Sri Chamarajendra Park,Bengaluru,Karnataka,"Nunegundlapalli, Ambedkar Veedhi, Bengaluru, Karnataka 560001, India",12.9752487,77.5928871,scenic|quiet,high,family|couples|solo,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZPGPosfE7oqbmPRvx6HOluPeaUrxNvvsGvzvQfYrd9qJdQC0PwZ_Y1c2rcd44i5IvTrEhalxO6G9-ZxaObVF2LttR90UwtEUjQIDfCE1fDnedwum1leYdb7mboa9OHYN6qcUVvZh9Dmk252dQ=s4800-w1080|https://lh3.googleusercontent.com/place-photos/AJRVUZM8L8CxPa6zK45-lu1F5TgCiroJ2frqJdjaGZ-sjZPQBa-xGdA-Tr-vd-w6dsfAWi-_q9ZJIXlPNwRurFhSN6uD3n44kmYqv2dPKLgrSDBIQjQxDhWvsm3nHUx1KM8aNy_lkY7zhbGHmZtDgg=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZOKdwSXdFzcxI9UI9XLYe3r3g-oE4YYEjo0UZGpF4cj2wUOv5ui8kJ71eYeX8kujhY7gmRa6dqTfVGsIj0fqSGlvZgUdyw0qmsUeO6BlRf7iiwUFYbiToo_oODMSTImBtEdYBef-uSkffNFVLw=s4800-w1200,"Park in Bengaluru — rated 4.4★ across 142,771 Google reviews","Sri Chamarajendra Park, Bengaluru"
bengaluru-palace,Bengaluru Palace,Bengaluru,Karnataka,"Bengaluru, Karnataka, India",13.0035068,77.5890953,retro|quiet,high,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,0,https://lh3.googleusercontent.com/place-photos/AJRVUZPaL5XwNZIfIevavabY_OqTI6N6qsrf8sJMBiquItTFXratbususO96oVEK8S3vaeUiRBBVNSeo1VzlJ6tuZd8LyIhLYqN0XihsNIwLfyzNIczuDu8amSlJ1JVOF6b1DVRNw-e5xIvL0lxlJH7svvCaSQ=s4800-w720|https://lh3.googleusercontent.com/place-photos/AJRVUZMXqca7G3z274UNzIqDdpx_IWYyb3tqsu3ED5H8LWFqtrAcnnAyOzfpnH_I2i1S3uuCe_1cUPAAJXbG0cc4wFHyodrO84ClLklV7VrUUIoU-J_39n0ulo6OopDPVvNs3WTenymwKpYVl6gY6MdLCTLiOA=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZOxKhlyfBrxuGTkIb0De_lebHT4RnT8C6bR-qjHGIW-iDxuMbDE1KYnA8rZnyknUOv3YPtvXmRVctxRhYGlV2t1ftJN5K5Xs9uDAHccfkqMLUOel-rg9TUY7pkFdT8XNyHApWK4-rIxhSsgHpn_vFSV=s4800-w720,"Museum in Bengaluru — rated 4.2★ across 98,985 Google reviews","Bengaluru Palace, Bengaluru"
